current_living_arrangement,individual_lives_with,individual_age,gender,marital_status,househead_employment_status,individual_employment_status,PLWD,PLHIV,female_sex_worker,IDP,drug_user,out_of_school_child,household_help,child_apprentice,orphans,vul_cat_if_applicable,other_vulnerability,educational_status,vulnerability_target
3,3,18.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,20.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,6.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,19.0,1,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,26.0,1,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,33.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2,1,20.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,16.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,14.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
3,3,34.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2,1,8.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,36.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,5,0
0,0,34.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,3,0
2,2,19.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,2,20.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,25.0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,22.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0
3,3,49.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,2,22.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,4.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,25.0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,1
-1,2,26.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,1,9.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,41.0,0,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,20.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,9.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,33.0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
-1,-1,30.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
-1,2,20.0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,2,1
3,3,44.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
-1,2,13.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
3,3,22.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
1,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,30.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
-1,-1,31.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,3,32.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,15.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
-1,-1,35.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,3,37.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,4,0
3,3,41.0,0,1,-1,2,0,1,0,0,0,0,0,0,0,0,0,4,0
2,1,13.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,2.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,30.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
3,3,24.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,3,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,13.0,1,0,2,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,8.0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1,-1,24.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
-1,-1,26.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,32.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,12.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,27.0,0,2,-1,-1,0,0,0,0,1,0,0,0,0,0,0,-1,1
3,3,39.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,24.0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,2,1
-1,-1,18.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,12.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,25.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,3.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,3,40.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,14.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
2,1,2.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,18.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,28.0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
3,3,32.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
3,2,3.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,3,55.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,3,0
1,1,3.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,41.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,3,39.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,45.0,0,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,13.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,5.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,15.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2.0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0
-1,2,24.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
1,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,-1,37.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,35.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2,1,5.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,36.0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,5.0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,24.0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,7.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,6.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,28.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,5.0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,10.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,1,15.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,29.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,14.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,21.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0
2,1,11.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,14.0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,3.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
3,2,25.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,15.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,17.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,40.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,4,0
-1,-1,38.0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,17.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,16.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,0
2,2,19.0,1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,10.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,-1,24.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,31.0,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,3,52.0,0,3,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,3,37.0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
-1,-1,22.0,0,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,3,0
2,1,15.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,2,16.0,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,3,30.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,5.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,10.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,10.0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,2,2.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,42.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
3,2,23.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,40.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,10.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,31.0,0,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,14.0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0,2,1
0,0,26.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,7.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,10.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,27.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,68.0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,3,45.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,11.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,2,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,30.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,42.0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,5,0
3,1,12.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,-1,40.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
-1,2,17.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,3,40.0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
-1,-1,34.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,45.0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,42.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,11.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,8.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,15.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,16.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,10.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,17.0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
-1,-1,32.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,3,38.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,5,0
2,1,29.0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,3,0
3,2,17.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,2.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,9.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,2,40.0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,8.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,3.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
-1,-1,31.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,17.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,7.0,1,-1,2,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,25.0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,1
0,0,30.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,2,19.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,35.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,28.0,0,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,1,15.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,35.0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2,1,11.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,39.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,3,30.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
2,2,15.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,36.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,16.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
-1,-1,20.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,7.0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,3.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,26.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,10.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,29.0,1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,9.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
1,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,24.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,28.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,2,0
-1,2,18.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2,1,13.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,-1,32.0,1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0,24.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,38.0,0,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
3,3,29.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,16.0,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,3,36.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
3,3,66.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,28.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
-1,2,26.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,11.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,9.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,32.0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,20.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,31.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,4,0
2,1,13.0,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,9.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,-1,38.0,0,2,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
0,0,32.0,1,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,30.0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,15.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
-1,-1,49.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,16.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2,1,7.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,-1,27.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,7.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,18.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,11.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,23.0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,2,1
1,1,7.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,7.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,14.0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,38.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,9.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,14.0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
-1,-1,34.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,9.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,8.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,30.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3,2,20.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,24.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,12.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3,3,31.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,16.0,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1,-1,35.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,2,12.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,34.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
-1,2,30.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3,3,33.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,37.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,18.0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,-1,25.0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,45.0,1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
2,1,15.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,16.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,32.0,1,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,-1,0
3,3,35.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1,1
-1,2,40.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,5,0
2,1,26.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,32.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,2.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,63.0,1,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,3,30.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1,-1,42.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,25.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,30.0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,11.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,23.0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
2,1,7.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,12.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1
2,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,25.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,10.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
0,0,37.0,1,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,24.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2,1,12.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,14.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,10.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,5.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,2,24.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,35.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
-1,-1,29.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,6.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,13.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,50.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,2,24.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,7.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,55.0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0
2,1,9.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,37.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,8.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,13.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
2,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,56.0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,2,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,1,2.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,1,26.0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2,1,4.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,20.0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,1
3,3,42.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
3,3,46.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,13.0,1,0,2,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1,-1,23.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,1
3,3,16.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,3,0
1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,24.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
0,0,33.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,4,0
3,3,42.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
-1,2,10.0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,2,0
3,1,8.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,24.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
-1,2,50.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,35.0,0,2,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,24.0,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,15.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,25.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,50.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,3,29.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
